customer_id,gender,age,under_30,senior_citizen,married,dependents,number_of_dependents
8313-KTIHG,Male,54,No,No,No,No,0
5320-BRKGK,Female,28,Yes,No,Yes,Yes,2
6284-KMNUF,Female,33,No,No,Yes,No,0
6229-UOLQL,Male,24,Yes,No,Yes,Yes,2
3137-LUPIX,Female,58,No,No,No,No,0
6143-JQKEA,Male,34,No,No,No,No,0
8676-OOQEJ,Male,52,No,No,No,No,0
8124-NZVGJ,Female,29,Yes,No,No,No,0
5627-TVBPP,Female,44,No,No,No,Yes,1
3936-QQFLL,Male,58,No,No,No,No,0
4067-HLYQI,Female,43,No,No,No,No,0
5124-EOGYE,Male,59,No,No,No,No,0
0292-WEGCH,Female,40,No,No,Yes,Yes,2
8910-ICHIU,Female,27,Yes,No,No,No,0
4097-YODCF,Male,35,No,No,No,Yes,1
9715-WZCLW,Male,28,Yes,No,Yes,Yes,2
9786-YWNHU,Female,62,No,No,Yes,Yes,2
6407-GSJNL,Female,56,No,No,No,No,0
6833-JMZYP,Female,54,No,No,No,No,0
1310-QRITU,Female,40,No,No,No,No,0
9715-SBVSU,Male,20,Yes,No,Yes,Yes,1
7929-SKFGK,Male,23,Yes,No,Yes,No,0
2300-RQGOI,Female,33,No,No,No,No,0
3563-SVYLG,Male,38,No,No,Yes,Yes,1
8630-QSGXK,Male,39,No,No,Yes,No,0
2455-USLMV,Female,30,No,No,No,No,0
9488-FVZCC,Female,35,No,No,Yes,Yes,1
7879-CGSFV,Male,19,Yes,No,No,No,0
7246-ZGQDF,Female,63,No,No,No,Yes,3
4456-RHSNB,Female,43,No,No,Yes,Yes,1
2481-SBOYW,Female,62,No,No,No,Yes,1
7109-MFBYV,Male,28,Yes,No,No,No,0
1833-TCXKK,Male,50,No,No,Yes,No,0
1832-PEUTS,Male,23,Yes,No,Yes,Yes,2
8660-BUETV,Female,37,No,No,No,No,0
5696-CEIQJ,Male,31,No,No,Yes,Yes,3
1696-HXOWK,Female,53,No,No,Yes,No,0
3026-ATZYV,Female,32,No,No,Yes,Yes,2
4012-YCFAI,Male,45,No,No,Yes,No,0
9496-IVVRP,Female,42,No,No,Yes,Yes,3
2657-VPXTA,Female,45,No,No,Yes,Yes,3
6551-VLJMV,Male,44,No,No,Yes,No,0
9289-LBQVU,Male,24,Yes,No,Yes,No,0
0221-NAUXK,Male,22,Yes,No,No,Yes,1
9770-KXGQU,Female,52,No,No,No,No,0
6538-POCHL,Male,59,No,No,No,No,0
3002-WQZWT,Female,25,Yes,No,No,No,0
4277-UDIEF,Male,51,No,No,Yes,Yes,3
1208-NBVFH,Male,63,No,No,Yes,Yes,1
4912-PIGUY,Female,44,No,No,No,No,0
2725-TTRIQ,Female,45,No,No,Yes,Yes,3
2275-RBYQS,Female,38,No,No,No,No,0
7794-JASDG,Male,37,No,No,No,No,0
7609-YBPXG,Male,60,No,No,No,No,0
5519-TEEUH,Male,51,No,No,No,Yes,3
2676-OXPPQ,Male,22,Yes,No,No,No,0
3703-TTEPD,Male,28,Yes,No,No,No,0
2799-TSLAG,Female,25,Yes,No,Yes,Yes,3
2208-NKVVH,Male,60,No,No,Yes,Yes,2
7139-JZFVG,Male,37,No,No,Yes,Yes,2
1757-TCATG,Male,24,Yes,No,Yes,Yes,1
4776-XSKYQ,Female,48,No,No,Yes,Yes,1
8048-DSDFQ,Male,63,No,No,No,No,0
6693-FRIRW,Male,61,No,No,No,No,0
6586-MYGKD,Male,46,No,No,Yes,No,0
3173-NVMPX,Female,51,No,No,Yes,Yes,3
2892-GESUL,Female,20,Yes,No,Yes,Yes,3
2043-WVTQJ,Male,61,No,No,Yes,No,0
3863-QSTYI,Male,60,No,No,No,No,0
5044-LRQAQ,Female,19,Yes,No,Yes,No,0
1716-LSAMB,Male,21,Yes,No,Yes,Yes,1
1333-PBMXB,Female,40,No,No,Yes,Yes,2
9127-QRZMH,Male,39,No,No,Yes,No,0
5919-VCZYM,Male,19,Yes,No,No,No,0
9644-KVCNC,Female,49,No,No,No,No,0
2137-DQMEV,Male,39,No,No,Yes,Yes,2
8174-LNWMW,Female,52,No,No,No,No,0
4632-PAOYU,Male,37,No,No,Yes,Yes,1
2990-OGYTD,Female,41,No,No,Yes,No,0
7880-XSOJX,Male,50,No,No,No,No,0
4589-IUAJB,Male,36,No,No,Yes,No,0
8457-XIGKN,Male,46,No,No,No,No,0
6072-NUQCB,Male,50,No,No,Yes,Yes,2
8838-GPHZP,Female,25,Yes,No,No,No,0
8750-QWZAJ,Female,38,No,No,Yes,Yes,2
6918-UMQCG,Female,25,Yes,No,No,No,0
6339-DKLMK,Female,27,Yes,No,No,No,0
1346-PJWTK,Male,63,No,No,Yes,No,0
5088-QZLRL,Male,50,No,No,No,No,0
3057-VJJQE,Male,64,No,No,No,No,0
5982-FPVQN,Female,40,No,No,Yes,Yes,1
9107-UKCKY,Male,36,No,No,Yes,No,0
4654-ULTTN,Male,34,No,No,Yes,No,0
5546-BYZSM,Female,52,No,No,No,No,0
1492-KGETH,Male,25,Yes,No,Yes,Yes,1
8215-NGSPE,Female,63,No,No,Yes,Yes,1
8859-YSTWS,Male,43,No,No,No,No,0
7601-DHFWZ,Female,54,No,No,No,No,0
0487-VVUVK,Male,49,No,No,Yes,Yes,2
5063-IUOKK,Male,56,No,No,No,No,0
4508-OEBEY,Male,41,No,No,Yes,No,0
0027-KWYKW,Female,30,No,No,Yes,Yes,2
2308-STERM,Female,58,No,No,No,No,0
5982-XMDEX,Female,42,No,No,No,No,0
2877-VDUER,Female,36,No,No,Yes,Yes,1
9152-AMKAK,Male,50,No,No,No,No,0
9432-VOFYX,Male,26,Yes,No,No,No,0
8049-WJCLQ,Male,50,No,No,Yes,Yes,2
6586-PSJOX,Male,62,No,No,No,Yes,2
9705-ZJBCG,Female,51,No,No,Yes,Yes,1
9670-BPNXF,Female,48,No,No,No,No,0
3913-FCUUW,Female,52,No,No,Yes,Yes,1
9555-SAHUZ,Female,30,No,No,Yes,Yes,3
0816-TSPHQ,Male,35,No,No,No,No,0
9932-WBWIK,Male,43,No,No,No,No,0
2458-EOMRE,Female,19,Yes,No,No,No,0
6542-LWGXJ,Male,46,No,No,Yes,No,0
5567-GZKQY,Male,58,No,No,No,No,0
2087-QAREY,Female,60,No,No,Yes,No,0
6490-FGZAT,Male,33,No,No,No,No,0
7502-BNYGS,Female,29,Yes,No,Yes,No,0
6147-CBCRA,Female,34,No,No,Yes,No,0
6047-SUHPR,Male,60,No,No,Yes,Yes,2
9752-ZNQUT,Female,51,No,No,No,No,0
7312-XSBAT,Male,47,No,No,No,No,0
3096-GKWEB,Male,42,No,No,Yes,No,0
2371-JQHZZ,Male,54,No,No,Yes,No,0
0674-GCDXG,Male,20,Yes,No,No,No,0
1121-QSIVB,Female,39,No,No,No,Yes,3
2824-MYYBN,Female,43,No,No,Yes,Yes,2
6345-HOVES,Male,59,No,No,No,No,0
8318-LCNBW,Male,53,No,No,Yes,No,0
6469-QJKZW,Female,35,No,No,Yes,No,0
5915-DGNVC,Female,47,No,No,Yes,No,0
6260-XLACS,Male,49,No,No,No,No,0
3566-CAAYU,Female,28,Yes,No,Yes,Yes,3
4983-CCWMC,Male,43,No,No,No,No,0
9103-CXVOK,Male,31,No,No,Yes,Yes,2
2896-TBNBE,Male,46,No,No,Yes,No,0
3841-CONLJ,Female,33,No,No,Yes,No,0
4475-NVTLU,Male,21,Yes,No,Yes,Yes,1
9386-LDCZR,Male,19,Yes,No,No,No,0
9585-KKMFD,Male,24,Yes,No,Yes,Yes,1
0336-KXKFK,Male,43,No,No,No,No,0
5619-XZZKR,Male,47,No,No,No,No,0
0983-TATYJ,Female,42,No,No,Yes,No,0
1813-JYWTO,Female,59,No,No,Yes,No,0
6719-OXYBR,Male,41,No,No,No,No,0
0168-XZKBB,Female,34,No,No,Yes,No,0
3785-NRHYR,Male,40,No,No,No,No,0
4537-DKTAL,Female,26,Yes,No,No,No,0
5602-BVFMK,Female,58,No,No,No,No,0
6297-NOOPG,Female,41,No,No,Yes,No,0
8903-XEBGX,Male,22,Yes,No,No,Yes,1
1089-XZWHH,Female,43,No,No,Yes,Yes,3
6064-ZATLR,Female,44,No,No,No,No,0
7824-PANSQ,Male,52,No,No,No,No,0
2888-ADFAO,Female,47,No,No,Yes,Yes,3
8707-HOEDG,Female,26,Yes,No,Yes,Yes,3
4072-IPYLT,Female,32,No,No,Yes,Yes,2
4817-KEQSP,Female,43,No,No,Yes,Yes,2
6408-WHTEF,Male,45,No,No,Yes,Yes,2
9251-AWQGT,Female,19,Yes,No,Yes,Yes,3
8749-CLJXC,Male,56,No,No,No,No,0
7989-VCQOH,Male,29,Yes,No,Yes,Yes,1
9730-DRTMJ,Male,26,Yes,No,Yes,No,0
0932-YIXYU,Female,50,No,No,No,No,0
7480-SPLEF,Male,63,No,No,Yes,Yes,2
7636-XUHWW,Male,56,No,No,No,No,0
1431-CYWMH,Female,35,No,No,Yes,Yes,1
6349-JDHQP,Female,62,No,No,No,No,0
5847-MXBEO,Male,42,No,No,No,No,0
1116-FRYVH,Female,29,Yes,No,Yes,Yes,3
1183-CANVH,Female,55,No,No,Yes,No,0
1972-XMUWV,Female,46,No,No,Yes,No,0
8679-LZBMD,Male,30,No,No,Yes,No,0
6252-DFGTK,Female,64,No,No,Yes,No,0
8645-KOMJQ,Male,20,Yes,No,Yes,Yes,2
9761-XUJWD,Male,22,Yes,No,No,No,0
4057-FKCZK,Male,40,No,No,Yes,Yes,2
4291-TPNFG,Male,56,No,No,Yes,No,0
6087-YPWHO,Male,56,No,No,Yes,No,0
7401-RUBNK,Female,25,Yes,No,Yes,No,0
0506-YLVKJ,Male,54,No,No,Yes,Yes,1
8661-BOYNW,Female,38,No,No,Yes,No,0
4815-GBTCD,Female,55,No,No,Yes,No,0
2805-AUFQN,Female,42,No,No,No,No,0
0980-PVMRC,Female,27,Yes,No,Yes,Yes,3
7233-DRTRF,Male,47,No,No,Yes,No,0
3873-NFTGI,Male,54,No,No,No,No,0
7048-GXDAY,Male,55,No,No,No,No,0
8571-ZCMCX,Female,37,No,No,Yes,Yes,2
1169-WCVAK,Male,42,No,No,Yes,No,0
7129-CAKJW,Female,62,No,No,No,No,0
8464-EETCQ,Male,45,No,No,No,No,0
2419-FSORS,Male,29,Yes,No,Yes,No,0
8132-YPVBX,Female,28,Yes,No,No,No,0
0787-LHDYT,Male,36,No,No,No,No,0
0374-IOEGQ,Female,62,No,No,No,No,0
3396-DKDEL,Female,45,No,No,Yes,Yes,3
9066-QRSDU,Female,23,Yes,No,Yes,No,0
9867-NNXLC,Female,43,No,No,No,No,0
5321-NTRKC,Male,25,Yes,No,Yes,Yes,1
3161-GETRM,Male,61,No,No,Yes,Yes,3
6933-VLYFX,Male,64,No,No,Yes,Yes,2
6754-WKSHP,Male,61,No,No,No,Yes,2
4641-FROLU,Female,49,No,No,Yes,Yes,1
2862-JVEOY,Male,33,No,No,No,No,0
1534-OULXE,Female,34,No,No,Yes,Yes,2
2971-SGAFL,Female,34,No,No,No,No,0
2905-KFQUV,Female,61,No,No,Yes,No,0
3370-HXOPH,Female,50,No,No,No,No,0
9391-YZEJW,Female,42,No,No,No,No,0
9958-MEKUC,Male,26,Yes,No,Yes,Yes,2
9114-VEPUF,Male,19,Yes,No,Yes,No,0
7876-BEUTG,Female,34,No,No,No,No,0
2338-BQEZT,Female,38,No,No,No,No,0
9873-MNDKV,Female,59,No,No,No,No,0
8241-JUIQO,Female,24,Yes,No,No,No,0
9631-RXVJM,Male,33,No,No,No,No,0
9584-EXCDZ,Female,53,No,No,No,No,0
7526-IVLYU,Male,46,No,No,No,No,0
9214-EKVXR,Female,51,No,No,No,No,0
3410-MHHUM,Female,40,No,No,Yes,Yes,2
2122-YWVYA,Female,44,No,No,No,No,0
8909-BOLNL,Male,40,No,No,No,No,0
6603-YRDCJ,Male,19,Yes,No,Yes,No,0
3229-USWAR,Female,40,No,No,No,No,0
2138-VFAPZ,Female,40,No,No,Yes,Yes,1
6131-JLWZM,Female,27,Yes,No,No,No,0
4316-XCSLJ,Male,35,No,No,No,Yes,3
0383-CLDDA,Female,42,No,No,No,No,0
3549-ZTMNH,Male,56,No,No,Yes,Yes,1
8033-ATFAS,Female,32,No,No,Yes,Yes,2
8277-RVRSV,Female,22,Yes,No,Yes,Yes,1
7054-ENNGU,Female,19,Yes,No,Yes,No,0
1455-HFBXA,Male,61,No,No,Yes,No,0
9402-CXWPL,Female,25,Yes,No,No,No,0
0082-LDZUE,Male,54,No,No,No,No,0
5343-SGUBI,Female,43,No,No,No,No,0
1976-AZZPJ,Male,47,No,No,Yes,No,0
3099-OONVS,Male,34,No,No,Yes,Yes,1
9500-WBGRP,Male,19,Yes,No,No,No,0
5183-KLYEM,Female,30,No,No,No,No,0
5144-PQCDZ,Male,55,No,No,No,No,0
8514-VZHEB,Male,35,No,No,Yes,Yes,2
6625-IUTTT,Male,29,Yes,No,No,No,0
0068-FIGTF,Female,20,Yes,No,No,No,0
8035-PWSEV,Female,60,No,No,No,No,0
1356-MKYSK,Male,44,No,No,No,No,0
6080-LNESI,Male,63,No,No,No,No,0
8398-TBIYD,Female,45,No,No,No,No,0
4712-AUQZO,Male,53,No,No,No,No,0
9711-FJTBX,Male,60,No,No,Yes,Yes,1
2908-ZTPNF,Female,41,No,No,No,No,0
1414-YADCW,Male,45,No,No,Yes,No,0
8756-RDDLT,Female,53,No,No,No,No,0
2862-PFNIK,Male,47,No,No,No,Yes,3
4430-YHXGG,Female,20,Yes,No,No,Yes,3
6888-SBYAI,Male,56,No,No,No,No,0
7169-YWAMK,Male,52,No,No,Yes,Yes,1
2729-VNVAP,Female,35,No,No,Yes,Yes,1
3842-QTGDL,Male,59,No,No,Yes,No,0
7163-OCEQI,Male,64,No,No,Yes,Yes,2
9782-LGXMC,Female,35,No,No,Yes,Yes,1
5975-BAICR,Male,36,No,No,Yes,Yes,2
9800-OUIGR,Male,61,No,No,Yes,Yes,1
6907-CQGPN,Male,40,No,No,No,No,0
0780-XNZFN,Male,60,No,No,No,No,0
2675-IJRGJ,Male,62,No,No,No,No,0
7049-GKVZY,Female,45,No,No,No,No,0
3721-CNZHX,Male,49,No,No,No,No,0
0212-ISBBF,Female,51,No,No,No,No,0
3585-YNADK,Female,25,Yes,No,Yes,No,0
1099-GODLO,Female,62,No,No,Yes,Yes,3
1472-TNCWL,Male,55,No,No,No,Yes,1
2080-GKCWQ,Male,54,No,No,No,No,0
3462-BJQQA,Female,23,Yes,No,No,No,0
0442-TDYUO,Male,44,No,No,Yes,No,0
6733-LRIZX,Male,42,No,No,No,No,0
9503-XJUME,Male,23,Yes,No,No,Yes,2
1360-RCYRT,Male,45,No,No,Yes,Yes,1
2724-FJDYW,Male,31,No,No,No,Yes,3
4451-RWASJ,Male,35,No,No,Yes,Yes,3
3460-TJBWI,Male,58,No,No,Yes,Yes,3
5917-HBSDW,Female,20,Yes,No,Yes,Yes,2
0956-ACVZC,Female,23,Yes,No,No,No,0
4482-FTFFX,Male,23,Yes,No,No,No,0
8859-DZTGQ,Male,21,Yes,No,No,No,0
0440-MOGPM,Female,51,No,No,No,No,0
0020-JDNXP,Female,52,No,No,Yes,Yes,1
3752-CQSJI,Female,59,No,No,Yes,Yes,1
4770-QAZXN,Female,42,No,No,No,No,0
9714-EDSUC,Male,25,Yes,No,No,No,0
8008-ESFLK,Female,43,No,No,Yes,No,0
3363-EWLGO,Female,33,No,No,No,No,0
4487-ZYJZK,Female,60,No,No,Yes,Yes,2
2959-FENLU,Female,64,No,No,No,No,0
0708-LGSMF,Male,56,No,No,Yes,No,0
7634-HLQJR,Female,52,No,No,Yes,Yes,1
0487-RPVUM,Male,49,No,No,Yes,No,0
0057-QBUQH,Female,31,No,No,No,Yes,3
6599-SFQVE,Female,27,Yes,No,No,No,0
8331-ZXFOE,Female,56,No,No,No,No,0
4003-FUSHP,Male,62,No,No,No,No,0
3920-HIHMQ,Female,53,No,No,No,Yes,1
4458-KVRBJ,Male,25,Yes,No,No,No,0
1397-XKKWR,Male,47,No,No,No,No,0
8097-OMULG,Male,63,No,No,Yes,Yes,2
6013-BHCAW,Male,27,Yes,No,Yes,Yes,3
0401-WDBXM,Male,22,Yes,No,Yes,Yes,3
3387-PLKUI,Female,27,Yes,No,Yes,Yes,1
6096-EGVTU,Female,50,No,No,Yes,Yes,1
5081-NWSUP,Female,54,No,No,No,No,0
2580-ATZSQ,Female,55,No,No,Yes,Yes,2
8085-MSNLK,Female,21,Yes,No,Yes,No,0
9691-HKOVS,Female,20,Yes,No,Yes,No,0
9881-VCZEP,Female,29,Yes,No,Yes,No,0
0916-KNFAJ,Male,37,No,No,Yes,No,0
9625-QNLUX,Male,51,No,No,Yes,Yes,2
4024-CSNBY,Female,39,No,No,Yes,No,0
0690-SRQID,Male,20,Yes,No,No,No,0
9114-DPSIA,Male,22,Yes,No,Yes,Yes,3
4700-UBQMV,Male,42,No,No,Yes,Yes,3
7711-GQBZC,Female,42,No,No,Yes,Yes,1
9795-NREXC,Female,41,No,No,Yes,No,0
6286-SUUWT,Male,44,No,No,No,No,0
4819-HJPIW,Male,32,No,No,No,No,0
8654-DHAOW,Female,47,No,No,No,No,0
5438-QMDDL,Female,20,Yes,No,Yes,No,0
9812-GHVRI,Female,50,No,No,No,No,0
4226-KKDON,Male,41,No,No,No,No,0
3831-YCPUO,Female,38,No,No,Yes,Yes,1
7445-WMRBW,Female,49,No,No,No,No,0
3308-DGHKL,Male,54,No,No,No,No,0
9924-JPRMC,Male,60,No,No,No,No,0
0080-EMYVY,Female,64,No,No,No,No,0
6218-KNUBD,Male,58,No,No,No,No,0
7609-NRNCA,Female,21,Yes,No,No,No,0
0623-EJQEG,Male,50,No,No,No,No,0
7153-CHRBV,Female,54,No,No,Yes,Yes,1
6198-PNNSZ,Female,54,No,No,Yes,No,0
3317-VLGQT,Female,50,No,No,Yes,No,0
4132-POCZS,Male,47,No,No,Yes,No,0
5614-DNZCE,Female,56,No,No,No,No,0
3896-RCYYE,Female,61,No,No,No,No,0
3726-TBHQT,Male,25,Yes,No,Yes,Yes,1
3190-ITQXP,Female,42,No,No,Yes,Yes,1
3039-MJSLN,Male,36,No,No,No,Yes,3
0178-CIIKR,Female,60,No,No,No,No,0
8990-YOZLV,Female,46,No,No,No,No,0
3069-SSVSN,Female,50,No,No,No,No,0
5222-IMUKT,Male,40,No,No,No,No,0
6685-XSHHU,Male,45,No,No,Yes,Yes,2
8901-UPRHR,Female,40,No,No,Yes,Yes,1
3845-FXCYS,Male,55,No,No,No,No,0
5857-XRECV,Female,44,No,No,No,Yes,3
0725-CXOTM,Female,29,Yes,No,No,No,0
4343-EJVQB,Male,48,No,No,No,No,0
3427-GGZZI,Female,30,No,No,Yes,No,0
2220-IAHLS,Female,49,No,No,No,No,0
4377-VDHYI,Male,29,Yes,No,Yes,Yes,3
4937-QPZPO,Male,62,No,No,Yes,Yes,3
2925-VDZHY,Male,64,No,No,Yes,Yes,2
6981-TDRFT,Male,25,Yes,No,Yes,Yes,1
8033-VCZGH,Male,27,Yes,No,Yes,No,0
5716-LIBJC,Female,29,Yes,No,No,Yes,2
2988-QRAJY,Male,27,Yes,No,No,No,0
0071-NDAFP,Male,31,No,No,Yes,Yes,3
1090-PYKCI,Female,19,Yes,No,Yes,Yes,3
3058-WQDRE,Male,37,No,No,No,No,0
2279-AXJJK,Male,27,Yes,No,Yes,No,0
3417-TSCIC,Male,19,Yes,No,No,No,0
1042-HFUCW,Female,37,No,No,No,Yes,1
6537-OTKMY,Male,52,No,No,No,No,0
8999-EXMNO,Female,48,No,No,Yes,Yes,3
6725-TPKJO,Male,28,Yes,No,No,No,0
7162-WPHPM,Male,44,No,No,Yes,Yes,3
1599-MMYRQ,Male,27,Yes,No,Yes,Yes,3
0042-JVWOJ,Male,64,No,No,No,No,0
0130-SXOUN,Male,55,No,No,No,No,0
2330-PQGDQ,Male,36,No,No,Yes,Yes,3
1452-UZOSF,Male,31,No,No,Yes,Yes,1
8597-CTXVJ,Male,31,No,No,No,Yes,1
6394-HHHZM,Male,27,Yes,No,No,No,0
5995-LFTLE,Male,39,No,No,No,No,0
0665-XHDJU,Male,21,Yes,No,Yes,No,0
8265-HKSOW,Female,35,No,No,Yes,Yes,2
3544-FBCAS,Female,36,No,No,Yes,Yes,1
7054-DMVAS,Male,47,No,No,No,No,0
3428-MMGUB,Male,34,No,No,No,No,0
7823-JSOAG,Male,39,No,No,No,No,0
3705-RHRFR,Female,52,No,No,Yes,No,0
9074-KGVOX,Male,44,No,No,Yes,Yes,3
6128-DAFVY,Female,58,No,No,No,No,0
5066-GFJMM,Female,55,No,No,Yes,No,0
2661-GKBTK,Male,39,No,No,Yes,Yes,3
0824-VWDPO,Female,58,No,No,No,No,0
8409-WQJUX,Female,37,No,No,No,No,0
2578-JQPHZ,Male,30,No,No,No,No,0
3278-FSIXX,Female,34,No,No,No,No,0
4636-OLWOE,Male,20,Yes,No,No,Yes,2
4685-ERGHK,Male,45,No,No,No,No,0
0885-HMGPY,Male,55,No,No,No,No,0
5003-OKNNK,Female,44,No,No,Yes,Yes,3
7208-PSIHR,Female,50,No,No,Yes,No,0
4012-ZTHBR,Female,33,No,No,Yes,Yes,2
0489-WMEMG,Female,61,No,No,No,Yes,3
7435-ZNUYY,Male,24,Yes,No,No,No,0
2985-FMWYF,Female,46,No,No,No,No,0
2812-ENYMO,Male,22,Yes,No,No,No,0
3422-GALYP,Male,20,Yes,No,No,No,0
2890-WFBHU,Female,26,Yes,No,No,No,0
0327-WFZSY,Male,62,No,No,Yes,Yes,3
7977-HXJKU,Male,45,No,No,No,Yes,2
7356-IWLFW,Male,43,No,No,Yes,Yes,1
3967-VQOGC,Female,54,No,No,Yes,Yes,1
6308-CQRBU,Female,32,No,No,Yes,No,0
0186-CAERR,Male,22,Yes,No,No,No,0
3043-SUDUA,Female,35,No,No,No,No,0
8873-GLDMH,Female,45,No,No,No,No,0
5696-JVVQY,Female,56,No,No,Yes,Yes,3
8946-BFWSG,Male,19,Yes,No,Yes,Yes,3
0547-HURJB,Male,19,Yes,No,No,Yes,2
8845-LWKGE,Female,56,No,No,Yes,Yes,1
0691-NIKRI,Female,41,No,No,No,No,0
5022-JNQEQ,Female,39,No,No,Yes,Yes,1
3249-VHRIP,Female,38,No,No,No,No,0
3736-BLEPA,Male,50,No,No,No,No,0
4701-LKOZD,Female,64,No,No,No,No,0
9921-QFQUL,Female,33,No,No,Yes,No,0
1929-ZCBHE,Male,27,Yes,No,Yes,Yes,1
4378-MYPGO,Male,41,No,No,Yes,Yes,2
4129-LYCOI,Female,28,Yes,No,No,Yes,1
7798-JVXYM,Female,52,No,No,No,No,0
8647-SDTWQ,Male,59,No,No,Yes,Yes,2
2696-ECXKC,Female,34,No,No,Yes,Yes,1
2081-KJSQF,Male,25,Yes,No,No,No,0
3323-CPBWR,Male,61,No,No,No,No,0
3384-CTMSF,Male,61,No,No,Yes,No,0
7718-RXDGG,Male,54,No,No,Yes,No,0
3451-VAWLI,Female,62,No,No,Yes,Yes,2
3407-QGWLG,Male,23,Yes,No,No,Yes,1
2347-WKKAE,Male,52,No,No,Yes,No,0
3214-IYUUQ,Female,19,Yes,No,Yes,No,0
1936-UAFEH,Female,43,No,No,No,No,0
3587-PMCOY,Male,37,No,No,No,No,0
1027-LKKQQ,Female,35,No,No,Yes,Yes,3
5309-TAIKL,Female,42,No,No,No,No,0
6856-RAURS,Female,50,No,No,No,No,0
8778-LMWTJ,Female,28,Yes,No,No,No,0
9717-IOAAF,Male,54,No,No,No,Yes,1
2845-KDHVX,Female,57,No,No,Yes,No,0
0848-SOMKO,Male,23,Yes,No,No,No,0
1535-VTJOQ,Female,19,Yes,No,No,No,0
6368-TZZDT,Male,62,No,No,Yes,Yes,2
1293-BSEUN,Female,64,No,No,Yes,Yes,3
1302-TPUBN,Male,58,No,No,No,No,0
0927-CNGRH,Male,42,No,No,No,Yes,3
8608-OZTLB,Male,59,No,No,Yes,Yes,3
2335-GSODA,Male,36,No,No,No,Yes,3
1952-DVVSW,Female,23,Yes,No,Yes,No,0
9853-JFZDU,Female,20,Yes,No,Yes,No,0
6994-FGRHH,Male,37,No,No,Yes,Yes,3
4000-VGMQP,Male,56,No,No,Yes,Yes,3
3999-WRNGR,Female,39,No,No,Yes,Yes,3
2680-XKKNJ,Female,60,No,No,No,No,0
3258-ZKPAI,Male,26,Yes,No,Yes,Yes,1
6728-CZFEI,Female,28,Yes,No,No,No,0
6519-ZHPXP,Female,51,No,No,Yes,Yes,2
3472-QPRCH,Male,43,No,No,Yes,Yes,1
9610-WCESF,Male,44,No,No,No,No,0
2486-WYVVE,Male,47,No,No,Yes,No,0
0480-KYJVA,Female,42,No,No,Yes,Yes,3
9746-YKGXB,Male,48,No,No,Yes,Yes,2
6000-UKLWI,Male,46,No,No,No,No,0
6332-FBZRI,Male,39,No,No,Yes,Yes,1
2096-XOTMO,Female,40,No,No,Yes,Yes,3
8221-EQDGL,Male,27,Yes,No,Yes,No,0
2346-LOCWC,Female,52,No,No,Yes,Yes,2
0298-XACET,Male,35,No,No,Yes,Yes,2
2995-YWTCD,Female,20,Yes,No,Yes,Yes,1
9137-UIYPG,Female,33,No,No,Yes,Yes,3
5084-OOVCJ,Female,25,Yes,No,Yes,Yes,3
7727-SHVZV,Female,56,No,No,No,No,0
5339-PXDVH,Male,43,No,No,No,No,0
8782-NUUOL,Male,62,No,No,No,No,0
4609-KNNWG,Female,36,No,No,Yes,Yes,3
9529-OFXHY,Male,20,Yes,No,No,No,0
2669-QVCRG,Female,32,No,No,No,No,0
2478-EEWWM,Male,21,Yes,No,Yes,No,0
9174-IHETN,Female,45,No,No,No,Yes,2
2233-TXSIU,Male,20,Yes,No,Yes,Yes,2
9644-UMGQA,Male,48,No,No,Yes,Yes,3
0419-YAAPX,Male,44,No,No,Yes,No,0
0872-CASZJ,Male,30,No,No,Yes,No,0
8164-OCKUJ,Female,45,No,No,Yes,Yes,2
9494-MRNYX,Male,22,Yes,No,No,No,0
2599-CZABP,Male,57,No,No,Yes,No,0
0859-YGKFW,Male,56,No,No,Yes,Yes,3
1150-FTQGN,Female,35,No,No,Yes,Yes,3
7196-LIWRH,Female,61,No,No,No,No,0
5448-VWNAM,Female,49,No,No,No,Yes,3
1177-XZBJL,Male,35,No,No,Yes,Yes,2
9330-VOFSZ,Female,34,No,No,Yes,No,0
9389-ACWBI,Female,47,No,No,Yes,Yes,2
3644-QXEHN,Male,60,No,No,Yes,Yes,1
2911-IJORQ,Male,42,No,No,No,No,0
5998-DZLYR,Female,55,No,No,Yes,No,0
3985-HOYPM,Male,29,Yes,No,No,No,0
9548-LERKT,Male,32,No,No,Yes,No,0
6576-FBXOJ,Male,29,Yes,No,Yes,No,0
4310-KEDTB,Female,24,Yes,No,No,Yes,2
4062-HBMOS,Male,33,No,No,No,No,0
2676-ISHSF,Male,22,Yes,No,No,No,0
9236-NDUCW,Female,34,No,No,No,No,0
6103-QCKFX,Female,36,No,No,Yes,Yes,3
7781-EWARA,Male,19,Yes,No,Yes,Yes,3
5135-RDDQL,Female,37,No,No,Yes,Yes,1
1353-LJWEM,Male,23,Yes,No,No,No,0
1794-SWWKL,Male,22,Yes,No,Yes,Yes,2
6166-YIPFO,Male,33,No,No,Yes,No,0
9332-GYWLO,Female,23,Yes,No,Yes,Yes,2
4184-VODJZ,Male,62,No,No,Yes,Yes,2
1092-WPIVQ,Female,33,No,No,Yes,Yes,1
7233-IOQNP,Female,34,No,No,Yes,No,0
2834-JKOOW,Female,60,No,No,No,No,0
2400-FEQME,Male,57,No,No,Yes,Yes,3
4957-SREEC,Male,38,No,No,Yes,Yes,1
4923-ADWXJ,Female,33,No,No,No,No,0
