customer_id,gender,age,under_30,senior_citizen,married,dependents,number_of_dependents,referred_a_friend,number_of_referrals,tenure_in_months,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,internet_type,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,churn_value
8735-NBLWT,Male,34,No,No,No,Yes,2,No,0,9,Offer E,Yes,45.83,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.4,184.1,0.0,0,412.47,596.57,0
1137-DGOWI,Female,53,No,No,Yes,No,0,Yes,7,30,None,Yes,17.33,No,Yes,DSL,13,No,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,70.25,2198.9,0.0,0,519.9,2718.8,0
3001-CBHLQ,Male,76,No,Yes,Yes,No,0,Yes,1,32,Offer C,Yes,43.51,Yes,Yes,Fiber Optic,22,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.9,3351.55,33.73,0,1392.32,4710.14,1
3884-HCSWG,Female,51,No,No,No,No,0,No,0,17,None,Yes,7.66,No,Yes,Fiber Optic,17,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.0,1144.5,0.0,80,130.22,1354.72,1
6292-TOSSS,Male,64,No,No,No,No,0,No,0,50,Offer B,Yes,47.16,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.9,1195.25,0.0,0,2358.0,3553.25,0
7163-OCEQI,Male,64,No,No,Yes,Yes,2,Yes,6,22,None,Yes,36.15,Yes,Yes,DSL,11,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,78.65,1663.75,0.0,0,795.3,2459.05,0
3229-USWAR,Female,40,No,No,No,No,0,No,0,34,Offer C,Yes,5.32,No,Yes,DSL,23,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,79.95,2727.3,0.0,0,180.88,2908.18,0
4431-EDMIQ,Female,47,No,No,Yes,Yes,3,Yes,8,7,None,Yes,16.22,No,Yes,DSL,53,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.7,554.05,0.0,0,113.54,667.59,0
4837-QUSFT,Female,35,No,No,Yes,No,0,Yes,8,65,Offer B,Yes,36.62,Yes,Yes,Fiber Optic,6,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,100.15,6643.5,0.0,0,2380.3,9023.8,0
5088-QZLRL,Male,50,No,No,No,No,0,No,0,1,Offer E,Yes,1.47,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.65,20.65,0.0,0,1.47,22.12,0
1834-WULEG,Male,61,No,No,Yes,Yes,2,Yes,5,24,Offer C,Yes,40.81,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,20.25,439.75,0.0,0,979.44,1419.19,0
3896-RCYYE,Female,61,No,No,No,No,0,No,0,67,None,No,0.0,No,Yes,DSL,11,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,53.4,3579.15,0.0,0,0.0,3579.15,0
1216-BGTSP,Male,30,No,No,No,No,0,No,0,45,None,Yes,5.97,Yes,Yes,Fiber Optic,73,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,108.45,4964.7,0.0,0,268.65,5233.35,0
5301-GAUUY,Male,31,No,No,No,No,0,No,0,32,Offer C,Yes,1.49,Yes,Yes,Fiber Optic,21,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.35,2596.15,0.0,0,47.68,2643.83,1
5143-WMWOG,Male,62,No,No,No,No,0,No,0,1,None,Yes,17.61,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.95,19.95,0.0,0,17.61,37.56,1
1131-QQZEB,Male,66,No,Yes,Yes,No,0,Yes,7,71,Offer A,Yes,30.72,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,23.95,1756.2,0.0,0,2181.12,3937.32,0
1406-PUQVY,Male,29,Yes,No,No,Yes,1,No,0,1,Offer E,Yes,6.35,No,Yes,DSL,76,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.9,49.9,0.0,0,6.35,56.25,0
0742-LAFQK,Male,52,No,No,Yes,No,0,Yes,1,72,None,Yes,28.86,Yes,Yes,Fiber Optic,8,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,99.15,7422.1,0.0,0,2077.92,9500.02,0
9814-AOUDH,Male,29,Yes,No,No,No,0,No,0,53,Offer B,Yes,24.17,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.5,1050.5,0.0,0,1281.01,2331.51,0
1197-BVMVG,Female,65,No,Yes,No,No,0,No,0,4,None,Yes,4.29,Yes,Yes,Fiber Optic,7,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,74.45,294.45,0.0,0,17.16,311.61,0
7206-GZCDC,Female,75,No,Yes,No,No,0,No,0,1,Offer E,Yes,29.68,No,Yes,Cable,18,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.25,69.25,0.0,0,29.68,98.93,1
7733-UDMTP,Female,65,No,Yes,No,No,0,No,0,57,Offer B,No,0.0,No,Yes,DSL,26,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,55.0,3094.05,0.0,0,0.0,3094.05,0
8775-LHDJH,Female,77,No,Yes,Yes,No,0,Yes,1,1,Offer E,Yes,13.02,Yes,Yes,Fiber Optic,30,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.6,90.6,0.0,0,13.02,103.62,1
4703-MQYKT,Male,43,No,No,No,No,0,No,0,21,None,Yes,16.81,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,19.6,390.4,0.0,0,353.01,743.41,0
6214-EDAKZ,Female,32,No,No,Yes,Yes,1,Yes,1,22,None,Yes,5.26,No,Yes,DSL,19,No,Yes,No,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,55.15,1206.05,0.0,30,115.72,1351.77,1
5886-VLQVU,Male,30,No,No,Yes,No,0,No,0,35,None,Yes,24.83,Yes,Yes,Fiber Optic,51,No,No,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,89.85,3161.2,0.0,20,869.05,4050.25,0
7109-MFBYV,Male,28,Yes,No,No,No,0,No,0,26,Offer C,Yes,29.07,No,Yes,Cable,42,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.45,1233.15,0.0,0,755.82,1988.97,0
1508-DFXCU,Male,32,No,No,No,No,0,No,0,12,None,Yes,11.04,No,Yes,Fiber Optic,16,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.45,912.0,0.0,0,132.48,1044.48,0
5641-DMBFJ,Female,29,Yes,No,Yes,No,0,Yes,1,58,None,Yes,31.27,Yes,Yes,DSL,59,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.3,4916.4,0.0,0,1813.66,6730.06,0
5802-ADBRC,Female,57,No,No,Yes,No,0,Yes,7,50,Offer B,Yes,20.79,Yes,Yes,Fiber Optic,7,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,104.4,5232.9,0.0,0,1039.5,6272.4,0
1223-UNPKS,Male,55,No,No,Yes,Yes,1,Yes,4,20,None,Yes,3.87,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.05,400.0,0.0,0,77.4,477.4,0
5787-KXGIY,Male,54,No,No,Yes,No,0,Yes,3,72,None,Yes,2.61,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.3,1304.8,0.0,0,187.92,1492.72,0
7945-HLKEA,Female,29,Yes,No,No,No,0,No,0,60,None,Yes,37.95,Yes,Yes,DSL,27,Yes,No,Yes,Yes,No,No,No,No,One Year,No,Bank Withdrawal,64.75,4039.5,0.0,120,2277.0,6436.5,0
5651-YLPRD,Female,45,No,No,Yes,Yes,3,Yes,7,32,None,Yes,26.66,No,Yes,Fiber Optic,57,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,86.1,2723.75,0.0,130,853.12,3706.87,0
0637-UBJRP,Male,40,No,No,Yes,No,0,Yes,5,13,Offer D,Yes,29.92,No,Yes,Fiber Optic,21,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.05,1095.3,23.97,0,388.96,1460.29,1
6614-FHDBO,Male,49,No,No,No,No,0,No,0,72,None,Yes,35.11,Yes,Yes,Fiber Optic,22,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,109.2,7878.3,0.0,0,2527.92,10406.22,0
5022-JNQEQ,Female,39,No,No,Yes,Yes,1,Yes,10,9,None,Yes,8.1,No,Yes,Fiber Optic,20,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.85,647.5,0.0,0,72.9,720.4,0
1697-LYYYX,Female,21,Yes,No,Yes,Yes,1,Yes,8,61,None,Yes,42.11,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.1,1143.8,0.0,0,2568.71,3712.51,0
4660-IRIBM,Male,32,No,No,Yes,Yes,1,Yes,1,18,Offer D,Yes,24.16,No,Yes,Fiber Optic,19,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,87.9,1500.5,0.0,0,434.88,1935.38,0
0023-UYUPN,Female,79,No,Yes,Yes,No,0,No,0,50,None,Yes,31.43,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,25.2,1306.3,0.0,0,1571.5,2877.8,0
5324-KTGCG,Male,55,No,No,Yes,No,0,Yes,5,71,None,Yes,44.82,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.85,1539.75,0.0,0,3182.22,4721.97,0
6838-YAUVY,Female,26,Yes,No,No,No,0,No,0,54,None,Yes,11.76,Yes,Yes,Fiber Optic,52,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,95.1,5064.85,0.0,0,635.04,5699.89,0
5177-RVZNU,Female,28,Yes,No,No,Yes,3,No,0,37,None,Yes,10.23,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.3,755.4,0.0,0,378.51,1133.91,0
0959-WHOKV,Male,28,Yes,No,No,No,0,No,0,42,Offer B,Yes,6.42,Yes,Yes,Fiber Optic,48,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,99.0,4298.45,0.0,0,269.64,4568.09,0
0929-PECLO,Female,74,No,Yes,No,No,0,No,0,63,Offer B,Yes,41.8,Yes,Yes,Fiber Optic,16,No,No,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,89.6,5538.8,0.0,0,2633.4,8172.2,0
8242-PDSGJ,Male,47,No,No,Yes,No,0,Yes,1,70,None,No,0.0,No,Yes,DSL,18,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,39.15,2692.75,0.0,0,0.0,2692.75,0
8999-XXGNS,Female,70,No,Yes,Yes,No,0,Yes,7,72,Offer A,Yes,18.15,Yes,Yes,Fiber Optic,16,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,105.75,7629.85,0.0,80,1306.8,9016.65,0
4589-IUAJB,Male,36,No,No,Yes,No,0,Yes,1,70,Offer A,Yes,28.54,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.25,1724.15,0.0,0,1997.8,3721.95,0
4445-ZJNMU,Male,30,No,No,No,No,0,No,0,9,Offer E,Yes,4.81,Yes,Yes,Fiber Optic,69,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.3,918.75,0.0,0,43.29,962.04,0
6295-OSINB,Male,20,Yes,No,Yes,No,0,Yes,2,72,Offer A,Yes,6.89,Yes,Yes,Fiber Optic,73,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,109.65,7880.25,0.0,10,496.08,8386.33,0
3500-RMZLT,Female,76,No,Yes,No,No,0,No,0,15,None,Yes,19.11,No,Yes,Fiber Optic,8,Yes,No,Yes,Yes,No,Yes,No,No,Month-to-Month,Yes,Credit Card,96.3,1426.75,0.0,150,286.65,1863.4,1
4903-UYAVB,Male,53,No,No,Yes,No,0,No,0,5,Offer E,Yes,31.76,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.35,126.05,0.0,0,158.8,284.85,1
9251-WNSOD,Female,23,Yes,No,Yes,No,0,Yes,10,67,Offer A,Yes,4.71,Yes,Yes,DSL,58,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Mailed Check,75.1,5064.45,0.0,0,315.57,5380.02,0
5519-TEEUH,Male,51,No,No,No,Yes,3,No,0,33,Offer C,Yes,21.16,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.15,682.15,0.0,0,698.28,1380.43,0
7752-XUSCI,Female,20,Yes,No,No,No,0,No,0,60,None,Yes,10.7,Yes,Yes,Fiber Optic,71,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.9,6396.45,0.0,0,642.0,7038.45,1
8591-NXRCV,Female,47,No,No,No,No,0,No,0,41,Offer B,Yes,31.08,Yes,Yes,DSL,12,Yes,No,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,74.65,3090.65,0.0,100,1274.28,4464.93,0
4976-LNFVV,Male,65,No,Yes,Yes,No,0,Yes,6,19,None,No,0.0,No,Yes,DSL,14,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,34.3,577.15,0.0,0,0.0,577.15,0
8402-OOOHJ,Female,53,No,No,No,No,0,No,0,41,None,Yes,31.62,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.65,835.15,0.0,0,1296.42,2131.57,0
2519-TWKFS,Male,34,No,No,Yes,Yes,1,Yes,2,25,None,Yes,47.1,Yes,Yes,DSL,25,No,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,55.1,1466.1,0.0,0,1177.5,2643.6,0
7030-FZTFM,Male,31,No,No,Yes,Yes,1,Yes,5,72,Offer A,Yes,45.32,Yes,Yes,Fiber Optic,11,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,110.9,7922.75,0.0,130,3263.04,11315.79,0
9695-IDRZR,Female,26,Yes,No,No,Yes,3,No,0,34,None,Yes,27.47,Yes,Yes,Fiber Optic,51,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,116.15,3946.9,0.0,0,933.98,4880.88,0
1685-VAYJF,Male,44,No,No,No,No,0,No,0,11,Offer D,Yes,40.59,No,Yes,DSL,22,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,45.2,492.0,0.0,150,446.49,1088.49,0
5928-QLDHB,Male,48,No,No,No,No,0,No,0,9,None,Yes,34.75,Yes,Yes,Fiber Optic,3,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.25,684.85,0.0,0,312.75,997.6,0
5930-GBIWP,Male,46,No,No,No,No,0,No,0,69,None,Yes,3.24,Yes,Yes,Cable,26,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,81.5,5553.25,0.0,0,223.56,5776.81,0
1384-RCUXW,Male,58,No,No,No,No,0,No,0,16,None,Yes,34.18,Yes,Yes,Fiber Optic,8,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,80.55,1248.9,0.0,0,546.88,1795.78,0
9081-WWXKP,Female,64,No,No,Yes,Yes,1,Yes,8,47,None,Yes,37.35,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.25,873.4,0.0,0,1755.45,2628.85,0
6257-RJOHI,Male,58,No,No,No,No,0,No,0,4,Offer E,Yes,1.88,No,Yes,DSL,21,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.8,202.3,0.0,0,7.52,209.82,0
9779-DPNEJ,Female,59,No,No,Yes,Yes,3,Yes,5,22,Offer D,Yes,33.46,No,Yes,Fiber Optic,29,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.15,1790.65,0.0,0,736.12,2526.77,0
0369-ZGOVK,Female,56,No,No,Yes,Yes,2,Yes,6,28,Offer C,Yes,12.94,No,Yes,Fiber Optic,24,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,70.4,1992.2,0.0,0,362.32,2354.52,0
3677-IYRBF,Female,73,No,Yes,No,No,0,No,0,2,None,No,0.0,No,Yes,DSL,13,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.4,78.65,0.0,0,0.0,78.65,1
3347-YJZZE,Male,60,No,No,Yes,Yes,2,Yes,6,29,None,Yes,6.73,Yes,Yes,DSL,27,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,80.1,2211.8,0.0,0,195.17,2406.97,0
8208-EUMTE,Male,45,No,No,No,No,0,No,0,16,None,No,0.0,No,Yes,DSL,27,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,54.85,916.15,0.0,0,0.0,916.15,0
7599-NTMDP,Female,32,No,No,Yes,Yes,2,Yes,6,62,Offer B,No,0.0,No,Yes,Cable,26,Yes,Yes,No,Yes,Yes,No,No,No,Two Year,No,Bank Withdrawal,48.7,3008.55,0.0,120,0.0,3128.55,0
9670-BPNXF,Female,48,No,No,No,No,0,No,0,45,Offer B,Yes,8.4,No,Yes,DSL,8,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,62.55,2796.45,0.0,0,378.0,3174.45,0
7159-NOKYQ,Male,42,No,No,Yes,No,0,Yes,5,67,Offer A,Yes,17.4,Yes,Yes,Fiber Optic,11,No,Yes,Yes,No,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,93.15,6368.2,0.0,90,1165.8,7624.0,0
8486-AYEQH,Female,30,No,No,No,No,0,No,0,31,None,Yes,38.78,Yes,Yes,Fiber Optic,59,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.05,2227.8,0.0,0,1202.18,3429.98,0
0689-NKYLF,Male,42,No,No,No,No,0,No,0,13,Offer D,Yes,35.4,No,Yes,Fiber Optic,18,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.2,1060.6,0.0,0,460.2,1520.8,1
9294-TDIPC,Male,59,No,No,No,Yes,1,No,0,5,Offer E,Yes,12.22,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.2,83.75,0.0,0,61.1,144.85,0
1084-MNSMJ,Female,63,No,No,Yes,No,0,Yes,10,51,Offer B,Yes,33.93,No,Yes,DSL,13,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,85.5,4421.95,0.0,0,1730.43,6152.38,0
7541-YLXCL,Male,25,Yes,No,No,No,0,No,0,36,None,Yes,26.51,No,Yes,Cable,85,No,Yes,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,65.4,2498.4,0.0,0,954.36,3452.76,1
9124-LHCJQ,Female,22,Yes,No,No,No,0,No,0,1,None,Yes,31.03,Yes,Yes,Fiber Optic,27,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.45,85.45,0.0,0,31.03,116.48,1
8404-VLQFB,Female,21,Yes,No,Yes,Yes,1,Yes,1,15,None,Yes,29.55,Yes,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,25.25,394.85,0.0,0,443.25,838.1,0
2393-DIVAI,Female,40,No,No,No,No,0,No,0,3,Offer E,Yes,15.37,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.0,61.7,0.0,0,46.11,107.81,0
7853-WNZSY,Male,58,No,No,No,No,0,No,0,1,Offer E,Yes,1.61,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.75,19.75,0.0,0,1.61,21.36,0
4831-EOBFE,Male,43,No,No,Yes,No,0,Yes,1,29,None,Yes,40.49,No,Yes,Fiber Optic,15,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,94.65,2649.15,0.0,0,1174.21,3823.36,1
1498-NHTLT,Male,21,Yes,No,Yes,Yes,3,Yes,4,59,Offer B,Yes,42.37,No,Yes,Cable,73,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,86.75,5186.0,0.0,150,2499.83,7835.83,0
4032-RMHCI,Female,37,No,No,Yes,Yes,2,Yes,1,41,Offer B,No,0.0,No,Yes,Cable,16,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,35.4,1412.4,0.0,0,0.0,1412.4,0
3486-KHMLI,Male,53,No,No,No,Yes,1,No,0,21,Offer D,Yes,31.26,Yes,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,24.7,467.15,0.0,0,656.46,1123.61,0
6388-TABGU,Male,48,No,No,No,No,0,No,0,62,Offer B,Yes,7.96,No,Yes,DSL,8,Yes,Yes,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,56.15,3487.95,0.0,0,493.52,3981.47,0
7055-JCGNI,Female,60,No,No,No,No,0,No,0,70,Offer A,Yes,44.57,Yes,Yes,Fiber Optic,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,111.95,7795.95,0.0,0,3119.9,10915.85,0
3780-DDGSE,Male,77,No,Yes,Yes,Yes,1,Yes,6,35,Offer C,Yes,14.19,No,Yes,DSL,17,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,76.05,2747.2,0.0,0,496.65,3243.85,0
1862-SKORY,Female,66,No,Yes,Yes,No,0,Yes,1,40,None,No,0.0,No,Yes,Cable,3,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,39.3,1637.4,0.0,0,0.0,1637.4,1
3092-IGHWF,Male,34,No,No,Yes,No,0,Yes,1,67,Offer A,Yes,28.4,Yes,Yes,Cable,10,No,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,87.4,5918.8,0.0,0,1902.8,7821.6,1
9577-WJVCQ,Female,24,Yes,No,No,No,0,No,0,68,None,Yes,5.3,Yes,Yes,DSL,59,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,54.45,3687.75,0.0,0,360.4,4048.15,0
9027-TMATR,Female,42,No,No,Yes,No,0,Yes,1,43,None,Yes,38.53,No,Yes,DSL,27,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,78.8,3460.3,24.9,0,1656.79,5092.19,0
7821-DPRQE,Male,25,Yes,No,Yes,No,0,Yes,2,68,Offer A,Yes,24.01,Yes,Yes,Fiber Optic,48,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,107.7,7320.9,0.0,0,1632.68,8953.58,0
5271-DBYSJ,Male,80,No,Yes,No,No,0,No,0,11,Offer D,Yes,26.84,No,Yes,Fiber Optic,15,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,79.15,827.7,0.0,140,295.24,1262.94,0
4957-TREIR,Male,37,No,No,No,No,0,No,0,3,None,Yes,38.05,No,Yes,DSL,7,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,64.4,195.65,0.0,0,114.15,309.8,0
7402-EYFXX,Male,65,No,Yes,No,No,0,No,0,26,Offer C,Yes,25.04,Yes,Yes,Fiber Optic,9,No,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,93.6,2404.1,0.0,0,651.04,3055.14,0
1075-BGWOH,Male,69,No,Yes,Yes,No,0,Yes,1,16,None,Yes,15.16,Yes,Yes,Fiber Optic,7,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.75,1587.55,0.0,0,242.56,1830.11,1
8382-SHQEH,Female,58,No,No,Yes,No,0,Yes,1,8,None,Yes,29.0,Yes,Yes,Fiber Optic,30,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.9,764.95,0.0,0,232.0,996.95,1
2229-VWQJH,Female,34,No,No,No,No,0,No,0,24,None,Yes,4.82,No,Yes,DSL,16,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.3,1233.25,0.0,0,115.68,1348.93,0
4374-YMUSQ,Male,64,No,No,No,No,0,No,0,34,Offer C,Yes,22.41,Yes,Yes,Fiber Optic,13,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,116.25,3899.05,0.0,0,761.94,4660.99,0
5876-HZVZM,Female,55,No,No,Yes,Yes,3,Yes,1,6,Offer E,Yes,14.51,No,Yes,Cable,20,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Credit Card,55.9,365.35,0.0,30,87.06,482.41,1
8075-GXIUB,Male,79,No,Yes,Yes,No,0,Yes,3,9,None,Yes,22.79,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.85,183.15,0.0,0,205.11,388.26,0
3043-SUDUA,Female,35,No,No,No,No,0,No,0,32,Offer C,Yes,15.53,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.9,601.55,0.0,0,496.96,1098.51,0
8734-DKSTZ,Female,20,Yes,No,Yes,Yes,2,No,0,10,Offer D,Yes,6.5,Yes,Yes,Fiber Optic,76,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.95,858.6,0.0,0,65.0,923.6,0
0114-PEGZZ,Female,39,No,No,No,No,0,No,0,33,None,Yes,49.69,Yes,Yes,Fiber Optic,12,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,107.55,3645.5,0.0,0,1639.77,5285.27,0
3638-VBZTA,Male,62,No,No,No,No,0,No,0,68,None,Yes,11.5,Yes,Yes,DSL,29,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,86.5,5882.75,0.0,0,782.0,6664.75,0
6907-CQGPN,Male,40,No,No,No,No,0,No,0,29,None,No,0.0,No,Yes,DSL,27,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,34.3,1004.75,0.0,0,0.0,1004.75,0
2157-MXBJS,Male,20,Yes,No,Yes,No,0,Yes,1,13,Offer D,Yes,41.22,Yes,Yes,Cable,82,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,75.3,989.45,0.0,0,535.86,1525.31,1
